type,interval_seconds
all_clicks_before,0.059
all_clicks_before,21.305
all_clicks_before,2.024
all_clicks_before,6.627
all_clicks_before,4.256
all_clicks_before,4.434
all_clicks_before,2.464
all_clicks_before,4.954
all_clicks_before,1.208
all_clicks_before,4.505
all_clicks_before,3.654
all_clicks_before,8.752
all_clicks_before,1.596
all_clicks_before,1.958
all_clicks_before,2.074
all_clicks_before,2.668
all_clicks_before,0.525
all_clicks_before,0.075
all_clicks_before,0.86
all_clicks_before,0.042
all_clicks_before,1.321
all_clicks_before,27.669
all_clicks_before,14.773
all_clicks_before,2.126
all_clicks_before,3.517
all_clicks_before,1.092
all_clicks_before,1.307
all_clicks_before,3.173
all_clicks_before,1.903
all_clicks_before,3.364
all_clicks_before,3.93
all_clicks_before,1.906
all_clicks_before,2.32
all_clicks_before,1.013
all_clicks_before,5.521
all_clicks_before,1.219
all_clicks_before,3.224
all_clicks_before,1.559
all_clicks_before,0.017
all_clicks_before,11.669
all_clicks_before,0.679
all_clicks_before,5.659
all_clicks_before,2.464
all_clicks_before,2.018
all_clicks_before,5.855
all_clicks_before,0.008
all_clicks_before,0.445
all_clicks_before,1.441
all_clicks_before,1.343
all_clicks_before,3.281
all_clicks_before,4.137
all_clicks_before,4.617
all_clicks_before,0.976
all_clicks_before,1.22
all_clicks_before,1.214
all_clicks_before,9.543
all_clicks_before,3.008
all_clicks_before,7.421
all_clicks_before,0.62
all_clicks_before,1.986
all_clicks_before,2.866
all_clicks_before,0.837
all_clicks_before,0.729
all_clicks_before,1.472
all_clicks_before,1.678
all_clicks_before,0.02
all_clicks_before,1.967
all_clicks_before,0.02
all_clicks_before,4.755
all_clicks_before,1.721
all_clicks_before,3.241
all_clicks_before,1.264
all_clicks_before,1.837
all_clicks_before,1.671
all_clicks_before,2.194
all_clicks_before,4.287
all_clicks_before,0.146
all_clicks_before,1.475
all_clicks_before,0.13
all_clicks_before,0.787
all_clicks_before,2.731
all_clicks_before,0.042
all_clicks_before,2.239
all_clicks_before,3.561
all_clicks_before,2.003
all_clicks_before,1.4
all_clicks_before,9.095
all_clicks_before,1.272
all_clicks_before,11.358
all_clicks_before,0.123
all_clicks_before,1.317
all_clicks_before,3.571
all_clicks_before,1.7
all_clicks_before,1.93
all_clicks_before,0.042
all_clicks_before,4.605
all_clicks_before,0.508
all_clicks_before,1.55
all_clicks_before,0.658
all_clicks_before,11.203
all_clicks_before,0.149
all_clicks_before,5.198
all_clicks_before,0.724
all_clicks_before,8.468
all_clicks_before,2.299
all_clicks_before,2.104
all_clicks_before,0.63
all_clicks_before,1.622
all_clicks_before,2.787
all_clicks_before,2.849
all_clicks_before,1.486
all_clicks_before,4.519
all_clicks_before,0.698
all_clicks_before,2.083
all_clicks_before,0.892
all_clicks_before,4.404
all_clicks_before,0.596
all_clicks_before,0.86
all_clicks_before,1.4
all_clicks_before,1.947
all_clicks_before,2.115
all_clicks_before,0.017
all_clicks_before,1.167
all_clicks_before,0.752
all_clicks_before,2.117
all_clicks_before,0.472
all_clicks_before,2.342
all_clicks_before,1.034
all_clicks_before,0.106
all_clicks_before,1.066
all_clicks_before,3.111
all_clicks_before,1.617
all_clicks_before,1.424
all_clicks_before,6.17
all_clicks_before,1.329
all_clicks_before,3.468
all_clicks_before,0.934
all_clicks_before,0.121
all_clicks_before,7.272
all_clicks_before,2.004
all_clicks_before,0.625
all_clicks_before,0.064
all_clicks_before,1.521
all_clicks_before,2.618
all_clicks_before,1.47
all_clicks_before,0.291
all_clicks_before,1.494
all_clicks_before,1.462
all_clicks_before,0.018
all_clicks_before,8.822
all_clicks_before,0.967
all_clicks_before,1.616
all_clicks_before,1.188
all_clicks_before,6.565
all_clicks_before,0.847
all_clicks_before,1.386
all_clicks_before,0.124
all_clicks_before,6.394
all_clicks_before,2.106
all_clicks_before,1.713
all_clicks_before,4.144
all_clicks_before,0.89
all_clicks_before,3.055
all_clicks_before,0.509
all_clicks_before,2.476
all_clicks_before,3.827
all_clicks_before,3.688
all_clicks_before,0.366
all_clicks_before,2.483
all_clicks_before,0.874
all_clicks_before,3.025
all_clicks_before,0.717
all_clicks_before,2.718
all_clicks_before,10.517
all_clicks_before,17.624
all_clicks_before,9.058
all_clicks_before,1.312
all_clicks_before,1.721
all_clicks_before,1.737
all_clicks_before,1.127
all_clicks_before,1.231
all_clicks_before,5.847
all_clicks_before,0.954
all_clicks_before,5.785
all_clicks_before,1.49
all_clicks_before,0.685
all_clicks_before,1.443
all_clicks_before,0.908
all_clicks_before,1.929
all_clicks_before,1.397
all_clicks_before,1.651
all_clicks_before,1.773
all_clicks_before,1.956
all_clicks_before,1.967
all_clicks_before,2.138
all_clicks_before,2.038
all_clicks_before,2.62
all_clicks_before,1.977
all_clicks_before,2.631
all_clicks_before,1.578
all_clicks_before,1.437
all_clicks_before,1.681
all_clicks_before,11.164
all_clicks_before,0.852
all_clicks_before,1.517
all_clicks_before,14.182
all_clicks_before,1.176
all_clicks_before,0.088
all_clicks_before,0.075
all_clicks_before,4.035
all_clicks_before,10.467
all_clicks_before,1.953
all_clicks_before,9.378
all_clicks_before,3.098
all_clicks_before,1.344
all_clicks_before,1.91
all_clicks_before,3.14
all_clicks_before,2.442
all_clicks_before,1.58
all_clicks_before,4.185
all_clicks_before,4.282
all_clicks_before,37.727
all_clicks_before,0.619
all_clicks_before,13.789
all_clicks_before,10.635
all_clicks_before,0.595
all_clicks_before,0.049
all_clicks_before,2.756
all_clicks_before,22.145
all_clicks_before,8.894
all_clicks_before,0.859
all_clicks_before,4.781
all_clicks_before,4.628
all_clicks_before,2.74
all_clicks_before,2.214
all_clicks_before,19.46
all_clicks_before,1.436
all_clicks_before,4.117
all_clicks_before,7.658
all_clicks_before,4.683
all_clicks_before,5.099
all_clicks_before,1.847
all_clicks_before,0.822
all_clicks_before,11.586
all_clicks_before,0.916
all_clicks_before,0.593
all_clicks_before,2.859
all_clicks_before,2.762
all_clicks_before,3.257
all_clicks_before,7.542
all_clicks_before,1.155
all_clicks_before,1.995
all_clicks_before,3.593
all_clicks_before,24.726
all_clicks_before,8.761
all_clicks_before,0.734
all_clicks_before,0.069
all_clicks_before,4.837
all_clicks_before,5.391
all_clicks_before,1.166
all_clicks_before,6.46
all_clicks_before,3.041
all_clicks_before,11.486
all_clicks_before,0.167
all_clicks_before,1.728
all_clicks_before,0.53
all_clicks_before,1.798
all_clicks_before,3.515
all_clicks_before,3.959
all_clicks_before,0.834
all_clicks_before,5.327
all_clicks_before,4.412
all_clicks_before,6.008
all_clicks_before,3.654
all_clicks_before,2.737
all_clicks_before,14.952
all_clicks_before,4.538
all_clicks_before,1.916
all_clicks_before,1.949
all_clicks_before,0.733
all_clicks_before,3.318
all_clicks_before,3.937
all_clicks_before,10.58
all_clicks_before,0.702
all_clicks_before,0.49
all_clicks_before,1.194
all_clicks_before,0.665
all_clicks_before,5.239
all_clicks_before,8.505
all_clicks_before,1.254
all_clicks_before,3.064
all_clicks_before,0.094
all_clicks_before,29.277
all_clicks_before,3.649
all_clicks_before,0.947
all_clicks_before,2.26
all_clicks_before,6.909
all_clicks_before,3.185
all_clicks_before,1.314
all_clicks_before,3.762
all_clicks_before,2.463
all_clicks_before,2.67
all_clicks_before,1.474
all_clicks_before,1.497
all_clicks_before,0.723
all_clicks_before,2.15
all_clicks_before,2.556
all_clicks_before,4.14
all_clicks_before,0.899
all_clicks_before,1.933
all_clicks_before,7.457
all_clicks_before,4.115
all_clicks_before,7.544
all_clicks_before,4.274
all_clicks_before,3.472
all_clicks_before,5.45
all_clicks_before,19.571
all_clicks_before,0.524
all_clicks_before,2.031
all_clicks_before,1.244
all_clicks_before,2.208
all_clicks_before,2.7
all_clicks_before,2.523
all_clicks_before,6.687
all_clicks_before,0.995
all_clicks_before,1.548
all_clicks_before,4.513
all_clicks_before,1.418
all_clicks_before,3.556
all_clicks_before,0.795
all_clicks_before,2.546
all_clicks_before,0.541
all_clicks_before,2.208
all_clicks_before,0.884
all_clicks_before,0.722
all_clicks_before,1.733
all_clicks_before,1.601
all_clicks_before,35.512
all_clicks_before,4.087
all_clicks_before,0.107
all_clicks_before,18.964
all_clicks_before,0.797
all_clicks_before,10.56
all_clicks_before,2.158
all_clicks_before,0.014
all_clicks_before,2.389
all_clicks_before,6.943
all_clicks_before,3.228
all_clicks_before,1.623
all_clicks_before,15.541
all_clicks_before,7.301
all_clicks_before,2.995
all_clicks_before,11.266
all_clicks_before,1.207
all_clicks_before,0.999
all_clicks_before,2.207
all_clicks_before,1.282
all_clicks_before,1.217
all_clicks_before,0.568
all_clicks_before,0.017
all_clicks_before,4.29
all_clicks_before,4.515
all_clicks_before,2.878
all_clicks_before,2.704
all_clicks_before,1.041
all_clicks_before,0.852
all_clicks_before,1.41
all_clicks_before,2.533
all_clicks_before,1.107
all_clicks_before,16.433
all_clicks_before,1.275
all_clicks_before,1.757
all_clicks_before,1.505
all_clicks_before,4.723
all_clicks_before,3.001
all_clicks_before,1.595
all_clicks_before,2.409
all_clicks_before,1.682
all_clicks_before,3.535
all_clicks_before,1.72
all_clicks_before,1.644
all_clicks_before,7.119
all_clicks_before,3.196
all_clicks_before,14.382
all_clicks_before,3.097
all_clicks_before,6.562
all_clicks_before,1.697
all_clicks_before,1.975
all_clicks_before,0.097
all_clicks_before,1.306
all_clicks_before,1.083
all_clicks_before,1.333
all_clicks_before,1.784
all_clicks_before,1.908
all_clicks_before,7.405
all_clicks_before,17.623
all_clicks_before,32.705
all_clicks_before,13.045
all_clicks_before,1.37
all_clicks_before,0.112
all_clicks_before,3.466
all_clicks_before,9.187
all_clicks_before,0.486
all_clicks_before,8.17
all_clicks_before,0.465
all_clicks_before,10.605
all_clicks_before,4.4
all_clicks_before,14.497
all_clicks_before,0.757
all_clicks_before,2.3
all_clicks_before,1.387
all_clicks_before,3.213
all_clicks_before,10.549
all_clicks_before,0.102
all_clicks_before,1.871
all_clicks_before,7.112
all_clicks_before,24.413
all_clicks_before,2.352
all_clicks_before,2.97
all_clicks_before,0.656
all_clicks_before,6.51
all_clicks_before,12.564
all_clicks_before,9.475
all_clicks_before,1.813
all_clicks_before,24.616
all_clicks_before,0.103
all_clicks_before,0.527
all_clicks_before,0.698
all_clicks_before,1.949
all_clicks_before,0.257
all_clicks_before,1.243
all_clicks_before,0.226
all_clicks_before,1.289
all_clicks_before,0.744
all_clicks_before,3.854
all_clicks_before,8.264
all_clicks_before,9.055
all_clicks_before,0.202
all_clicks_before,5.549
all_clicks_before,0.953
all_clicks_before,1.26
all_clicks_before,18.794
all_clicks_before,7.38
all_clicks_before,10.199
all_clicks_before,0.234
all_clicks_before,0.981
all_clicks_before,0.218
all_clicks_before,0.487
all_clicks_before,0.203
all_clicks_before,21.329
all_clicks_before,1.701
all_clicks_before,9.566
all_clicks_before,5.719
all_clicks_before,0.252
all_clicks_before,0.895
all_clicks_before,0.207
all_clicks_before,34.143
all_clicks_before,0.278
all_clicks_before,0.953
all_clicks_before,0.264
all_clicks_before,3.207
all_clicks_before,0.248
all_clicks_before,1.118
all_clicks_before,3.789
all_clicks_before,1.192
all_clicks_before,0.105
all_clicks_before,4.873
all_clicks_before,4.043
all_clicks_before,1.626
all_clicks_before,0.096
all_clicks_before,1.181
all_clicks_before,0.121
all_clicks_before,5.345
all_clicks_before,5.562
all_clicks_before,17.958
all_clicks_before,1.296
all_clicks_before,2.418
all_clicks_before,5.475
all_clicks_before,2.544
all_clicks_before,2.899
all_clicks_before,3.136
all_clicks_before,11.735
all_clicks_before,1.282
all_clicks_before,1.567
all_clicks_before,1.477
all_clicks_before,3.034
all_clicks_before,4.228
all_clicks_before,0.902
all_clicks_before,0.092
all_clicks_before,0.822
all_clicks_before,0.925
all_clicks_before,6.778
all_clicks_before,4.185
all_clicks_before,1.92
all_clicks_before,0.725
all_clicks_before,1.41
all_clicks_before,2.949
all_clicks_before,0.555
all_clicks_before,0.479
all_clicks_before,6.272
all_clicks_before,1.909
all_clicks_before,2.275
all_clicks_before,7.194
all_clicks_before,0.262
all_clicks_before,4.444
all_clicks_before,1.64
all_clicks_before,1.43
all_clicks_before,1.166
all_clicks_before,2.088
all_clicks_before,3.192
all_clicks_before,1.619
all_clicks_before,1.535
all_clicks_before,0.93
all_clicks_before,1.809
all_clicks_before,2.122
all_clicks_before,2.489
all_clicks_before,2.947
all_clicks_before,2.795
all_clicks_before,0.275
all_clicks_before,12.663
all_clicks_before,2.707
all_clicks_before,4.12
all_clicks_before,20.656
all_clicks_before,5.32
all_clicks_before,1.194
all_clicks_before,1.422
all_clicks_before,1.597
all_clicks_before,0.111
all_clicks_before,5.553
all_clicks_before,4.212
all_clicks_before,0.58
all_clicks_before,25.272
all_clicks_before,1.233
all_clicks_before,0.71
all_clicks_before,43.743
all_clicks_before,3.327
all_clicks_before,3.136
all_clicks_before,10.965
all_clicks_before,3.585
all_clicks_before,0.62
all_clicks_before,19.522
all_clicks_before,0.988
all_clicks_before,0.083
all_clicks_before,0.78
all_clicks_before,0.134
all_clicks_before,4.788
all_clicks_before,1.299
all_clicks_before,4.195
all_clicks_before,7.02
all_clicks_before,0.875
all_clicks_before,1.444
all_clicks_before,2.116
all_clicks_before,1.179
all_clicks_before,3.064
all_clicks_before,0.104
all_clicks_before,5.854
all_clicks_before,0.35
all_clicks_before,5.589
all_clicks_before,3.593
all_clicks_before,0.946
all_clicks_before,1.402
all_clicks_before,1.643
all_clicks_before,4.542
all_clicks_before,10.821
all_clicks_before,28.697
all_clicks_before,2.246
all_clicks_before,5.102
all_clicks_before,7.702
all_clicks_before,1.827
all_clicks_before,6.648
all_clicks_before,1.76
all_clicks_before,5.135
all_clicks_before,1.647
all_clicks_before,4.56
all_clicks_before,2.64
all_clicks_before,2.572
all_clicks_before,1.515
all_clicks_before,5.416
all_clicks_before,2.242
all_clicks_before,5.543
all_clicks_before,1.17
all_clicks_before,0.749
all_clicks_before,4.488
all_clicks_before,8.225
all_clicks_before,2.543
all_clicks_before,1.763
all_clicks_before,1.792
all_clicks_before,4.095
all_clicks_before,1.373
all_clicks_before,1.267
all_clicks_before,1.455
all_clicks_before,1.312
all_clicks_before,3.727
all_clicks_before,1.711
all_clicks_before,2.235
all_clicks_before,4.59
all_clicks_before,1.222
all_clicks_before,0.983
all_clicks_before,12.885
all_clicks_before,8.131
all_clicks_before,11.804
all_clicks_before,0.968
all_clicks_before,1.088
all_clicks_before,3.738
all_clicks_before,7.196
all_clicks_before,1.846
all_clicks_before,3.067
all_clicks_before,1.283
all_clicks_before,1.215
all_clicks_before,1.29
all_clicks_before,2.064
all_clicks_before,1.828
all_clicks_before,1.253
all_clicks_before,2.002
all_clicks_before,2.205
all_clicks_before,5.783
all_clicks_before,0.923
all_clicks_before,1.064
all_clicks_before,12.286
all_clicks_before,2.265
all_clicks_before,9.09
all_clicks_before,1.252
all_clicks_before,3.93
all_clicks_before,1.456
all_clicks_before,10.323
all_clicks_before,2.982
all_clicks_before,1.627
all_clicks_before,2.235
all_clicks_before,3.082
all_clicks_before,1.71
all_clicks_before,9.975
all_clicks_before,1.633
all_clicks_before,1.193
all_clicks_before,24.922
all_clicks_before,3.563
all_clicks_before,3.578
all_clicks_before,0.922
all_clicks_before,2.28
all_clicks_before,0.907
all_clicks_before,0.804
all_clicks_before,1.364
all_clicks_before,1.928
all_clicks_before,0.92
all_clicks_before,2.083
all_clicks_before,0.457
all_clicks_before,0.552
all_clicks_before,0.67
all_clicks_before,3.203
all_clicks_before,9.623
all_clicks_before,1.12
all_clicks_before,0.545
all_clicks_before,0.614
all_clicks_before,0.496
all_clicks_before,7.889
all_clicks_before,1.826
all_clicks_before,19.182
all_clicks_before,0.578
all_clicks_before,0.653
all_clicks_before,3.861
all_clicks_before,0.833
all_clicks_before,15.157
all_clicks_before,8.012
all_clicks_before,1.627
all_clicks_before,18.973
all_clicks_before,1.845
all_clicks_before,3.0
all_clicks_before,14.093
all_clicks_before,1.002
all_clicks_before,3.584
all_clicks_before,2.985
all_clicks_before,2.016
all_clicks_before,2.868
all_clicks_before,2.094
all_clicks_before,0.197
all_clicks_before,4.019
all_clicks_before,0.247
all_clicks_before,1.681
all_clicks_before,3.75
all_clicks_before,4.8
all_clicks_before,7.863
all_clicks_before,0.906
all_clicks_before,2.706
all_clicks_before,1.34
all_clicks_before,0.996
all_clicks_before,20.627
all_clicks_before,1.476
all_clicks_before,6.005
all_clicks_before,3.998
all_clicks_before,2.903
all_clicks_before,0.98
all_clicks_before,3.173
all_clicks_before,13.526
all_clicks_before,1.505
all_clicks_before,22.578
all_clicks_before,2.281
all_clicks_before,15.96
all_clicks_before,3.047
all_clicks_before,1.737
all_clicks_before,0.638
all_clicks_before,1.595
all_clicks_before,1.916
all_clicks_before,0.614
all_clicks_before,1.733
all_clicks_before,24.434
all_clicks_before,12.098
all_clicks_before,3.87
all_clicks_before,4.593
all_clicks_before,4.199
all_clicks_before,10.653
all_clicks_before,1.706
all_clicks_before,2.4
all_clicks_before,8.378
all_clicks_before,0.338
all_clicks_before,27.57
all_clicks_before,17.514
all_clicks_before,11.105
all_clicks_before,0.914
all_clicks_before,3.126
all_clicks_before,0.096
all_clicks_before,3.691
all_clicks_before,7.068
all_clicks_before,3.204
all_clicks_before,0.097
all_clicks_before,3.177
all_clicks_before,8.073
all_clicks_before,9.623
all_clicks_before,2.801
all_clicks_before,0.173
all_clicks_before,0.103
all_clicks_before,2.406
all_clicks_before,0.413
all_clicks_before,0.476
all_clicks_before,0.184
all_clicks_before,0.453
all_clicks_before,14.374
all_clicks_before,7.013
all_clicks_before,13.888
all_clicks_before,3.271
all_clicks_before,2.543
all_clicks_before,4.384
all_clicks_before,8.822
all_clicks_before,0.277
all_clicks_before,1.865
all_clicks_before,0.228
all_clicks_before,2.592
all_clicks_before,0.249
all_clicks_before,0.876
all_clicks_before,0.223
all_clicks_before,5.433
all_clicks_before,0.233
all_clicks_before,3.503
all_clicks_before,4.89
all_clicks_before,19.697
all_clicks_before,5.472
all_clicks_before,5.058
all_clicks_before,2.241
all_clicks_before,1.268
all_clicks_before,2.053
all_clicks_before,0.093
all_clicks_before,2.535
all_clicks_before,7.786
all_clicks_before,2.455
all_clicks_before,6.639
all_clicks_before,1.547
all_clicks_before,0.156
all_clicks_before,3.583
all_clicks_before,1.684
all_clicks_before,2.217
all_clicks_before,1.193
all_clicks_before,1.078
all_clicks_before,1.186
all_clicks_before,2.392
all_clicks_before,1.464
all_clicks_before,7.0
all_clicks_before,2.718
all_clicks_before,17.137
all_clicks_before,0.647
all_clicks_before,0.712
all_clicks_before,0.737
all_clicks_before,2.239
all_clicks_before,0.762
all_clicks_before,2.863
all_clicks_before,0.72
all_clicks_before,2.104
all_clicks_before,35.808
all_clicks_before,0.924
all_clicks_before,0.987
all_clicks_before,1.288
all_clicks_before,11.131
all_clicks_before,2.177
all_clicks_before,3.509
all_clicks_before,4.265
all_clicks_before,3.688
all_clicks_before,3.074
all_clicks_before,2.832
all_clicks_before,7.595
all_clicks_before,6.728
all_clicks_before,2.654
all_clicks_before,3.54
all_clicks_before,36.308
all_clicks_before,7.036
all_clicks_before,29.53
all_clicks_before,12.671
all_clicks_before,3.479
all_clicks_before,3.129
all_clicks_before,2.779
all_clicks_before,4.68
all_clicks_before,27.904
all_clicks_before,3.328
all_clicks_before,1.507
all_clicks_before,5.764
all_clicks_before,6.397
all_clicks_before,2.867
all_clicks_before,7.47
all_clicks_before,11.972
all_clicks_before,1.94
all_clicks_before,1.51
all_clicks_before,0.742
all_clicks_before,7.938
all_clicks_before,3.031
all_clicks_before,2.108
all_clicks_before,3.754
all_clicks_before,0.748
all_clicks_before,1.13
all_clicks_before,2.201
all_clicks_before,9.021
all_clicks_before,3.849
all_clicks_before,0.587
all_clicks_before,1.19
all_clicks_before,8.759
all_clicks_before,1.162
all_clicks_before,1.778
all_clicks_before,6.018
all_clicks_before,1.771
all_clicks_before,1.258
all_clicks_before,1.206
all_clicks_before,1.964
all_clicks_before,4.121
all_clicks_before,2.566
all_clicks_before,7.113
all_clicks_before,0.889
all_clicks_before,8.595
all_clicks_before,1.22
all_clicks_before,6.221
all_clicks_before,5.158
all_clicks_before,1.621
all_clicks_before,1.779
all_clicks_before,5.032
all_clicks_before,3.329
all_clicks_before,2.411
all_clicks_before,1.775
all_clicks_before,0.037
all_clicks_before,1.981
all_clicks_before,0.283
all_clicks_before,2.947
all_clicks_before,39.475
all_clicks_before,38.867
all_clicks_before,7.082
all_clicks_before,45.76
all_clicks_before,9.041
all_clicks_before,3.527
all_clicks_before,3.945
all_clicks_before,1.985
all_clicks_before,2.27
all_clicks_before,2.227
all_clicks_before,0.211
all_clicks_before,1.404
all_clicks_before,0.064
all_clicks_before,24.672
all_clicks_before,3.846
all_clicks_before,10.779
all_clicks_before,10.606
all_clicks_before,11.807
all_clicks_before,6.473
all_clicks_before,1.718
all_clicks_before,0.959
all_clicks_before,11.139
all_clicks_before,39.425
all_clicks_before,1.117
all_clicks_before,7.556
all_clicks_before,0.064
all_clicks_before,4.92
all_clicks_before,13.658
all_clicks_before,0.732
all_clicks_before,0.014
all_clicks_before,2.323
all_clicks_before,0.013
all_clicks_before,15.625
all_clicks_before,1.399
all_clicks_before,0.731
all_clicks_before,11.6
all_clicks_before,0.647
all_clicks_before,1.087
all_clicks_before,7.297
all_clicks_before,2.636
all_clicks_before,1.038
all_clicks_before,0.894
all_clicks_before,1.767
all_clicks_before,0.833
all_clicks_before,1.926
all_clicks_before,5.568
all_clicks_before,6.123
all_clicks_before,1.625
all_clicks_before,1.001
all_clicks_before,3.64
all_clicks_before,1.629
all_clicks_before,2.12
all_clicks_before,1.884
all_clicks_before,0.122
all_clicks_before,0.605
all_clicks_before,1.51
all_clicks_before,9.288
all_clicks_before,0.036
all_clicks_before,0.034
all_clicks_before,0.036
all_clicks_before,0.042
all_clicks_before,1.243
all_clicks_before,6.498
all_clicks_before,0.04
all_clicks_before,0.037
all_clicks_before,0.037
all_clicks_before,0.035
all_clicks_before,3.576
all_clicks_before,3.2
all_clicks_before,1.592
all_clicks_before,2.26
all_clicks_before,0.044
all_clicks_before,3.088
all_clicks_before,1.454
all_clicks_before,1.092
all_clicks_before,8.668
all_clicks_before,0.036
all_clicks_before,0.043
all_clicks_before,0.03
all_clicks_before,0.034
all_clicks_before,13.166
all_clicks_before,4.818
all_clicks_before,7.454
all_clicks_before,4.584
all_clicks_before,1.545
all_clicks_before,3.698
all_clicks_before,6.346
all_clicks_before,6.473
all_clicks_before,3.244
all_clicks_before,1.246
all_clicks_before,0.037
all_clicks_before,10.228
all_clicks_before,2.227
all_clicks_before,6.56
all_clicks_before,32.891
all_clicks_before,1.573
all_clicks_before,1.484
all_clicks_before,4.142
all_clicks_before,0.011
all_clicks_before,6.264
all_clicks_before,0.969
all_clicks_before,0.017
all_clicks_before,3.164
all_clicks_before,1.083
all_clicks_before,5.084
all_clicks_before,5.617
all_clicks_before,3.257
all_clicks_before,0.821
all_clicks_before,3.024
all_clicks_before,5.98
all_clicks_before,5.743
all_clicks_before,3.357
all_clicks_before,2.522
all_clicks_before,1.228
all_clicks_before,12.092
all_clicks_before,3.978
all_clicks_before,0.162
all_clicks_before,0.117
all_clicks_before,3.09
all_clicks_before,0.874
all_clicks_before,1.007
all_clicks_before,41.86
all_clicks_before,0.124
all_clicks_before,0.138
all_clicks_before,1.725
all_clicks_before,1.49
all_clicks_before,0.869
all_clicks_before,0.589
all_clicks_before,0.797
all_clicks_before,1.197
all_clicks_before,5.112
all_clicks_before,1.861
all_clicks_before,3.24
all_clicks_before,2.417
all_clicks_before,2.874
all_clicks_before,32.017
all_clicks_before,1.066
all_clicks_before,3.241
all_clicks_before,4.084
all_clicks_before,13.456
all_clicks_before,1.933
all_clicks_before,1.31
all_clicks_before,1.489
all_clicks_before,1.116
all_clicks_before,0.834
all_clicks_before,1.319
all_clicks_before,0.655
all_clicks_before,0.703
all_clicks_before,0.996
all_clicks_before,0.667
all_clicks_before,1.532
all_clicks_before,9.323
all_clicks_before,1.418
all_clicks_before,5.235
all_clicks_before,3.65
all_clicks_before,16.998
all_clicks_before,1.621
all_clicks_before,3.226
all_clicks_before,0.875
all_clicks_before,0.068
all_clicks_before,1.272
all_clicks_before,0.646
all_clicks_before,1.314
all_clicks_before,1.415
all_clicks_before,2.064
all_clicks_before,1.192
all_clicks_before,3.066
all_clicks_before,0.539
all_clicks_before,4.774
all_clicks_before,1.385
all_clicks_before,0.133
all_clicks_before,0.698
all_clicks_before,0.073
all_clicks_before,3.442
all_clicks_before,3.252
all_clicks_before,22.136
all_clicks_before,4.949
all_clicks_before,6.082
all_clicks_before,1.945
all_clicks_before,5.747
all_clicks_before,0.114
all_clicks_before,5.676
all_clicks_before,5.285
all_clicks_after,0.072
all_clicks_after,0.144
all_clicks_after,0.146
all_clicks_after,5.263
all_clicks_after,4.012
all_clicks_after,1.474
all_clicks_after,2.163
all_clicks_after,10.505
all_clicks_after,0.128
all_clicks_after,0.45
all_clicks_after,32.021
all_clicks_after,15.524
all_clicks_after,2.383
all_clicks_after,0.125
all_clicks_after,0.168
all_clicks_after,0.34
all_clicks_after,0.269
all_clicks_after,0.393
all_clicks_after,0.23
all_clicks_after,0.116
all_clicks_after,0.166
all_clicks_after,0.354
all_clicks_after,4.835
all_clicks_after,0.292
all_clicks_after,1.267
all_clicks_after,0.345
all_clicks_after,1.033
all_clicks_after,0.265
all_clicks_after,6.786
all_clicks_after,0.197
all_clicks_after,1.812
all_clicks_after,0.277
all_clicks_after,1.43
all_clicks_after,2.644
all_clicks_after,1.378
all_clicks_after,1.186
all_clicks_after,1.647
all_clicks_after,15.66
all_clicks_after,1.497
all_clicks_after,1.557
all_clicks_after,0.98
all_clicks_after,0.873
all_clicks_after,1.668
all_clicks_after,2.536
all_clicks_after,7.857
all_clicks_after,1.534
all_clicks_after,0.234
all_clicks_after,5.427
all_clicks_after,5.785
all_clicks_after,1.987
all_clicks_after,2.447
all_clicks_after,1.418
all_clicks_after,2.009
all_clicks_after,0.262
all_clicks_after,1.865
all_clicks_after,1.23
all_clicks_after,1.364
all_clicks_after,0.416
all_clicks_after,6.198
all_clicks_after,0.277
all_clicks_after,36.627
all_clicks_after,3.441
all_clicks_after,2.577
all_clicks_after,0.639
all_clicks_after,3.026
all_clicks_after,2.538
all_clicks_after,2.977
all_clicks_after,6.491
all_clicks_after,0.82
all_clicks_after,14.07
all_clicks_after,1.571
all_clicks_after,0.755
all_clicks_after,4.389
all_clicks_after,2.09
all_clicks_after,3.335
all_clicks_after,0.155
all_clicks_after,6.433
all_clicks_after,1.948
all_clicks_after,2.792
all_clicks_after,1.222
all_clicks_after,3.36
all_clicks_after,3.189
all_clicks_after,48.493
all_clicks_after,1.989
all_clicks_after,3.268
all_clicks_after,1.245
all_clicks_after,0.663
all_clicks_after,9.42
all_clicks_after,1.489
all_clicks_after,1.925
all_clicks_after,0.527
all_clicks_after,8.886
all_clicks_after,0.481
all_clicks_after,0.166
all_clicks_after,0.2
all_clicks_after,3.498
all_clicks_after,1.273
all_clicks_after,23.973
all_clicks_after,2.13
all_clicks_after,2.618
all_clicks_after,4.704
all_clicks_after,0.468
all_clicks_after,2.586
all_clicks_after,1.553
all_clicks_after,3.06
all_clicks_after,0.15
all_clicks_after,26.949
all_clicks_after,10.264
all_clicks_after,3.54
all_clicks_after,1.966
all_clicks_after,2.549
all_clicks_after,0.823
all_clicks_after,1.302
all_clicks_after,16.991
all_clicks_after,3.593
all_clicks_after,1.302
all_clicks_after,30.215
all_clicks_after,1.344
all_clicks_after,0.291
all_clicks_after,2.912
all_clicks_after,1.431
all_clicks_after,16.104
all_clicks_after,0.433
all_clicks_after,1.904
all_clicks_after,1.948
all_clicks_after,12.837
all_clicks_after,31.06
